CaseID,Duration,horizon,other,casualties,Scenarios,Pol1,P1,Pol2,P2,Pol3,P3,Pol4,P4,Pol5,P5,Pol6,P6,Pol7,P7,P1_conf,P2_conf,P3_conf,P4_conf,P5_conf,P6_conf,P7_conf,t_screen,t_select,Pol_select,P1_support,P2_support,P3_support,P4_support,P5_support,P6_support,P7_support,choice_factor,FactSuccess_rate,FactCas_rate,FactOther_rate,SetA_2,SetA_3,SetB_2,SetB_3,Important,Costs,TimeFrames,TF_MC,FMC1,FMC2,reward,reward_b,T1,T10,Sex,Gender,Age,ethnic,race,party,Know,FP_Know,educ,Edu_cat,inc,Income,Scenarios_DO
596,325,1,2,2,t_AllSet|S6,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,Accept,1,Accept,1,3,4,3,3,2,2,2,48.249,9.636,7,,,,,,4,3,2,4,4,5,1,1,0,2,4,3,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,1000,5000,Male,0,30,White/Caucasian,4,4,Somewhat Informed,2,Some college,3,"$25,000 - $50,000",2,t_AllSet|S6
597,392,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2,6,3,3,7,7,7,80.668,147.857,2,,7,,,,,,1,7,6,5,1,1,0,2,6,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,600,6000,Male,0,24,White/Caucasian,4,1,Well Informed,3,Some college,3,"Less than $25,000",1,t_AllSet|S6
598,477,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,4,6,6,4,5,5,4,88.45,70.283,2,,7,6,,5,,,1,7,4,6,1,1,0,2,6,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,500,10000,Male,0,28,White/Caucasian,4,1,Very Informed,4,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S6
599,434,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,6,7,6,6,6,6,6,111.713,30.659,2,,7,6,,,,,1,7,6,6,1,1,0,2,7,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,600,10000,Female,1,45,White/Caucasian,4,5,Somewhat Informed,2,Some college,3,"$50,001 - $75,000",3,t_AllSet|S6
600,1424,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,5,6,6,7,5,7,7,105.039,50.001,2,,7,5,,,,,1,7,3,5,1,1,0,2,7,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,1000,10000,Male,0,51,White/Caucasian,4,3,Well Informed,3,Some college,3,"$25,000 - $50,000",2,t_AllSet|S6
601,414,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,6,6,6,6,6,6,6,143.488,46.727,2,2,6,,,,,,3,6,6,6,1,1,0,2,6,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,1000,10000,Female,1,25,White/Caucasian,4,1,Not Well Informed,1,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S6
602,533,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,7,6,5,4,7,7,7,303.241,50.256,1,6,7,5,4,,,,1,7,5,6,1,1,0,2,6,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,1000,10000,Female,1,35,White/Caucasian,4,1,Somewhat Informed,2,Bachelor's degree,4,"Less than $25,000",1,t_AllSet|S6
603,475,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Accept,1,7,3,6,2,3,1,6,129.701,68.893,5,,5,7,,7,,3,3,6,2,7,1,1,0,2,7,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,1500,10000,Male,0,31,White/Caucasian,4,7,Somewhat Informed,2,High school,2,"Less than $25,000",1,t_AllSet|S6
604,543,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,7,7,4,7,7,7,7,155.748,103.44,2,,7,,,,,,3,7,6,7,1,1,0,2,7,4,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,300,15000,Female,1,25,Black/African American,1,1,Not Well Informed,1,Some college,3,"$25,000 - $50,000",2,t_AllSet|S6
605,295,1,2,2,t_AllSet|S6,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,7,3,2,3,4,3,4,101.152,30.721,1,7,,,,,,,1,7,7,2,1,1,0,2,7,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,900,99000,Male,0,26,White/Caucasian,4,4,Somewhat Informed,2,Some college,3,"Less than $25,000",1,t_AllSet|S6
606,305,1,2,2,t_AllSet|S6,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,7,7,7,7,7,7,7,108.31,20.313,1,7,,,,,,,1,7,2,2,1,1,0,2,7,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,1000,100000,Male,0,39,White/Caucasian,4,1,Well Informed,3,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S6
607,741,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,6,2,6,6,6,6,6,157.325,73.021,2,,7,,,,,,1,7,7,7,0,1,0,2,7,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,10000,10000,Female,1,28,White/Caucasian,4,2,Well Informed,3,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S6
608,685,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Accept,1,4,7,7,5,4,7,4,235.826,93.946,2,,7,6,,4,,3,2,6,7,6,0,1,0,2,6,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,2000,50000,Female,1,25,Hispanic/Latino,2,3,Not Well Informed,1,Some college,3,"$25,000 - $50,000",2,t_AllSet|S6
609,339,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,3,6,5,4,5,4,4,112.077,42.375,2,,7,6,,4,,,1,6,5,5,1,2,0,2,5,4,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,500,Male,0,24,White/Caucasian,4,2,Somewhat Informed,2,Bachelor's degree,4,"More than $100,000",5,t_AllSet|S6
610,2020,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Accept,1,1,6,5,1,4,1,4,150.957,36.6,2,,6,5,,4,,3,1,6,5,4,0,2,0,2,6,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,1000,5000,Male,0,53,White/Caucasian,4,1,Somewhat Informed,2,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S6
611,358,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,5,6,6,3,4,5,4,100.201,69.551,2,5,7,6,4,3,,,1,6,4,5,0,2,0,2,7,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,500,10000,Female,1,39,Asian,3,2,Somewhat Informed,2,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S6
612,247,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,5,7,6,6,6,6,5,60.904,32.971,2,5,7,6,,,,,1,7,5,6,1,0,0,2,5,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,250,15000,Female,1,28,White/Caucasian,4,2,Somewhat Informed,2,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S6
613,223,1,2,2,t_AllSet|S6,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,7,7,7,7,7,7,7,58.402,18.268,,,,,,,,,1,1,7,1,0,0,0,2,3,7,In the long run (next year),1,An American embassy building,Afghanistan,A reward of $3800 next month,1,102,175,Female,1,58,White/Caucasian,4,6,Somewhat Informed,2,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S6
614,517,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,6,6,5,5,4,6,6,126.756,58.465,1,7,7,5,5,,,,1,7,1,2,0,0,0,2,6,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,110,200,Male,0,63,White/Caucasian,4,3,Somewhat Informed,2,Bachelor's degree,4,"More than $100,000",5,t_AllSet|S6
615,222,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,6,7,6,7,7,7,7,60.092,71.301,2,,7,5,,,,,1,7,5,5,0,0,0,2,7,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,125,250,Female,1,40,White/Caucasian,4,5,Somewhat Informed,2,Masters degree or higher,5,"More than $100,000",5,t_AllSet|S6
616,514,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,5,4,4,3,2,2,1,133.406,134.116,1,6,5,4,3,,,,1,7,2,3,0,0,0,2,6,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,130,300,Male,0,57,White/Caucasian,4,7,Somewhat Informed,2,Bachelor's degree,4,"More than $100,000",5,t_AllSet|S6
617,258,1,2,2,t_AllSet|S6,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,7,7,7,7,7,7,7,52.132,14,,,,,,,,,2,1,7,1,0,0,0,2,6,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,125,400,Female,1,51,Other,5,1,Well Informed,3,Bachelor's degree,4,"Less than $25,000",1,t_AllSet|S6
618,263,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,5,6,4,7,7,7,7,83.092,31.446,2,6,7,4,,,,,1,7,7,6,0,0,0,2,5,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,175,500,Male,0,45,White/Caucasian,4,3,Somewhat Informed,2,Some college,3,"$25,000 - $50,000",2,t_AllSet|S6
619,380,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,6,7,7,5,6,6,7,109.272,48.874,2,6,7,6,5,,,,1,7,7,5,0,0,0,2,6,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,1000,Female,1,36,Black/African American,1,4,Not Well Informed,1,Some college,3,"Less than $25,000",1,t_AllSet|S6
620,492,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,6,6,4,4,2,4,4,148.802,52.894,1,7,6,6,4,,,,1,7,5,1,0,0,0,2,6,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,1500,Female,1,43,White/Caucasian,4,4,Not Well Informed,1,Some college,3,"$75,001 - $100,000",4,t_AllSet|S6
621,666,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,5,6,4,4,4,6,5,321.161,61.52,2,6,6,5,,,,,1,7,3,4,0,0,0,2,4,4,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,500,1500,Male,0,38,Black/African American,1,4,Somewhat Informed,2,Some college,3,"$25,000 - $50,000",2,t_AllSet|S6
622,680,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,5,6,6,7,7,7,7,237.701,84.958,2,6,7,6,,,,,1,6,7,6,0,0,0,2,7,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,2000,Male,0,54,White/Caucasian,4,6,Well Informed,3,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S6
623,544,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,5,6,5,4,6,7,7,173.2,96.306,1,6,5,4,,,,,1,7,7,5,0,0,0,2,6,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,250,5000,Male,0,62,White/Caucasian,4,6,Well Informed,3,Some college,3,"Less than $25,000",1,t_AllSet|S6
624,532,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,5,5,5,5,7,7,7,177.157,68.983,2,4,7,4,,,,,1,7,6,4,0,0,0,2,6,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,500,5000,Male,0,33,White/Caucasian,4,6,Well Informed,3,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S6
625,345,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,7,6,5,7,4,7,7,59.857,31.246,1,1,7,6,,6,,,1,7,6,7,0,0,0,2,3,3,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,1000,5000,Male,0,32,White/Caucasian,4,4,Well Informed,3,Masters degree or higher,5,"$75,001 - $100,000",4,t_AllSet|S6
626,448,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,4,7,5,7,7,7,7,182.529,49.153,1,5,6,,,,,,1,7,7,6,0,0,0,2,3,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,10000,Female,1,48,White/Caucasian,4,7,Well Informed,3,Bachelor's degree,4,"More than $100,000",5,t_AllSet|S6
627,373,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,5,6,6,7,7,7,7,128.641,46.708,2,5,6,4,,,,,1,6,5,5,0,0,0,2,4,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,1000,10000,Male,0,65,White/Caucasian,4,1,Well Informed,3,Masters degree or higher,5,"More than $100,000",5,t_AllSet|S6
628,352,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,4,6,6,7,7,7,7,118.227,37.794,2,,7,6,,,,,1,7,7,6,0,0,0,2,7,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,1500,20000,Female,1,36,White/Caucasian,4,2,Well Informed,3,Some college,3,"More than $100,000",5,t_AllSet|S6
629,472,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,5,6,5,5,5,6,5,32.643,32.589,2,2,5,3,,,,,1,5,4,4,0,0,0,2,4,4,In the long run (next year),1,An American military base,Kenya,A reward of $3800 next month,1,2000,75000,Female,1,29,Hispanic/Latino,2,4,Not Well Informed,1,Some college,3,"$25,000 - $50,000",2,t_AllSet|S6
630,539,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,6,6,6,5,7,7,7,205.729,94.199,2,6,6,5,5,,,,1,7,4,6,0,0,0,2,7,7,In the long run (next year),1,An American embassy building,Afghanistan,A reward of $3400 this month,0,100000,1000000,Female,1,38,Hispanic/Latino,2,4,Somewhat Informed,2,Masters degree or higher,5,"$75,001 - $100,000",4,t_AllSet|S6
631,1398,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,7,5,3,4,5,7,5,81.663,27.387,3,7,6,5,4,5,6,7,2,6,7,6,1,1,1,0,5,7,In the short term (this month),0,An American military base,Iran,A reward of $3400 this month,0,200,800,Male,0,29,Black/African American,1,5,Well Informed,3,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S6
632,219,1,2,2,t_AllSet|S6,Accept,1,Reject,0,Accept,1,Accept,1,Reject,0,Reject,0,Accept,1,5,5,5,6,7,6,3,45.045,27.755,3,2,,4,6,,,4,2,4,5,5,0,1,1,0,5,4,In the short term (this month),0,An American military base,Afghanistan,A reward of $3400 this month,0,400,300,Female,1,38,White/Caucasian,4,5,Well Informed,3,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S6
633,386,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,4,5,4,5,4,4,3,33.549,19.965,2,,5,,,,,,1,5,4,4,0,1,1,0,3,3,In the long run (next year),1,An American military base,Kenya,A reward of $3800 next month,1,200,1500,Male,0,26,White/Caucasian,4,1,Somewhat Informed,2,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S6
634,385,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,4,5,6,5,4,4,5,45.158,100.962,2,3,6,5,4,3,3,,1,6,5,5,1,1,0,0,6,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,150,400,Male,0,45,White/Caucasian,4,6,Well Informed,3,Some college,3,"$75,001 - $100,000",4,t_AllSet|S6
635,501,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,4,4,4,4,4,4,4,157.314,75.462,2,,7,,,,,,1,6,6,6,1,1,0,0,5,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,800,Male,0,63,Asian,3,4,Somewhat Informed,2,Masters degree or higher,5,"More than $100,000",5,t_AllSet|S6
636,1200,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,6,7,6,2,4,7,5,399.27,161.336,2,,7,6,,5,,,3,7,6,7,1,1,0,0,4,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,800,Male,0,47,Black/African American,1,4,Not Well Informed,1,Some college,3,"$25,000 - $50,000",2,t_AllSet|S6
637,163,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,4,6,6,3,4,1,1,29.613,20.915,2,,6,6,5,2,,,1,7,7,3,1,1,0,0,3,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,120,1000,Male,0,32,White/Caucasian,4,4,Very Informed,4,Masters degree or higher,5,"More than $100,000",5,t_AllSet|S6
638,413,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,5,7,7,7,7,7,7,147.156,58.649,2,4,7,,,,,,3,7,7,7,1,1,0,0,7,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,1000,Female,1,37,White/Caucasian,4,7,Very Informed,4,High school,2,"$50,001 - $75,000",3,t_AllSet|S6
639,504,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,6,5,1,3,1,1,218.81,46.287,2,,6,,,,,,3,6,4,7,1,1,0,0,7,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,1000,Male,0,61,White/Caucasian,4,4,Not Well Informed,1,High school,2,"Less than $25,000",1,t_AllSet|S6
640,737,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,5,4,4,6,6,6,7,212.456,119.501,1,3,3,1,,,,,1,7,6,6,1,1,0,0,5,7,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,500,10000,Female,1,45,White/Caucasian,4,4,Not Well Informed,1,Some college,3,"$25,000 - $50,000",2,t_AllSet|S6
641,363,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,5,6,4,5,5,6,6,98.98,38.95,2,,6,,,,,,3,7,5,6,1,1,0,0,5,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,600,10000,Female,1,38,Hispanic/Latino,2,2,Somewhat Informed,2,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S6
642,742,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,6,7,5,4,6,6,7,280.963,74.984,2,,7,6,,,,,1,7,7,7,1,1,0,0,7,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,800,10000,Female,1,58,Black/African American,1,1,Somewhat Informed,2,Some college,3,"Less than $25,000",1,t_AllSet|S6
643,238,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Accept,1,4,5,6,3,5,3,5,30.968,35.22,2,,6,4,,2,,1,1,5,4,4,1,1,0,0,6,4,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,1000,10000,Male,0,34,White/Caucasian,4,5,Somewhat Informed,2,Some college,3,"$25,000 - $50,000",2,t_AllSet|S6
644,248,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,5,7,6,6,5,7,7,69.132,26.83,2,,7,6,,5,,,1,7,6,6,1,1,0,0,5,4,In the long run (next year),1,An American embassy building,Afghanistan,A reward of $3800 next month,1,1000,10000,Male,0,26,White/Caucasian,4,6,Not Well Informed,1,High school,2,"$50,001 - $75,000",3,t_AllSet|S6
645,517,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,6,7,5,5,3,6,4,130.669,86.432,2,,7,6,,5,,,1,7,6,6,1,1,0,0,4,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,1000,10000,Female,1,54,White/Caucasian,4,1,Somewhat Informed,2,Some college,3,"$50,001 - $75,000",3,t_AllSet|S6
646,281,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,4,7,7,5,5,5,4,111.887,33.097,2,,7,6,,,,,3,7,2,7,1,1,0,0,6,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,1000,10000,Female,1,33,White/Caucasian,4,6,Somewhat Informed,2,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S6
647,504,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Accept,1,6,6,5,4,4,4,4,118.854,85.356,2,,6,5,,5,,6,3,5,6,7,1,1,0,0,6,6,In the long run (next year),1,An American embassy building,Iran,A reward of $3800 next month,1,1000,10000,Male,0,30,White/Caucasian,4,2,Well Informed,3,Bachelor's degree,4,"Less than $25,000",1,t_AllSet|S6
648,213,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,7,6,5,7,7,5,5,63.968,30.505,2,,7,6,,5,,,1,7,5,5,1,1,0,0,7,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,1000,10000,Male,0,33,White/Caucasian,4,3,Somewhat Informed,2,Bachelor's degree,4,"More than $100,000",5,t_AllSet|S6
649,621,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Accept,1,3,6,3,5,5,3,4,199.22,61.198,2,,7,5,,3,,2,3,5,5,6,1,1,0,0,5,4,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,2000,20000,Female,1,29,Black/African American,1,2,Somewhat Informed,2,Masters degree or higher,5,"$75,001 - $100,000",4,t_AllSet|S6
650,162,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,Accept,1,4,3,4,2,6,6,2,33.473,14.095,2,,3,,3,,,5,2,3,4,4,0,1,0,0,2,5,In the short term (this month),0,An American military base,Iran,A reward of $3800 next month,1,1000,10000,Male,0,32,White/Caucasian,4,3,Well Informed,3,Some college,3,"$50,001 - $75,000",3,t_AllSet|S6
651,378,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Accept,1,3,7,6,2,5,2,7,114.827,24.74,3,,7,6,,7,,6,1,7,7,7,1,2,0,0,7,7,In the short term (this month),0,An American military base,Iran,A reward of $3400 this month,0,150,500,Male,0,36,White/Caucasian,4,1,Very Informed,4,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S6
652,217,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,7,6,6,4,4,3,3,54.392,42.245,1,7,5,5,,,,,1,7,6,4,1,2,0,0,7,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,500,10000,Male,0,36,White/Caucasian,4,1,Well Informed,3,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S6
653,649,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,4,5,7,5,4,4,4,58.252,41.735,2,5,7,5,4,4,3,3,1,7,2,7,1,2,0,0,5,4,In the short term (this month),0,An American military base,Afghanistan,A reward of $3400 this month,0,5000,20000,Female,1,42,White/Caucasian,4,1,Somewhat Informed,2,Some college,3,"$25,000 - $50,000",2,t_AllSet|S6
654,290,1,2,2,t_AllSet|S6,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,7,6,7,6,7,6,7,46.52,47.751,7,7,6,7,6,7,6,7,1,6,7,6,1,2,0,0,7,7,In the short term (this month),0,An American military base,Iran,A reward of $3400 this month,0,5500,100000,Male,0,35,Black/African American,1,7,Very Informed,4,Masters degree or higher,5,"$25,000 - $50,000",2,t_AllSet|S6
655,780,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,3,5,1,1,4,1,4,358.664,73.626,2,,7,,,6,,5,1,7,3,5,1,2,0,0,7,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3400 this month,0,1000,1000000,Male,0,35,Hispanic/Latino,2,3,Somewhat Informed,2,High school,2,"$25,000 - $50,000",2,t_AllSet|S6
656,601,1,2,2,t_AllSet|S6,Reject,0,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,7,6,7,7,7,7,7,144.7,55.642,2,,7,6,,,,,1,7,4,6,1,2,0,0,7,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,50000,1000000,Female,1,26,White/Caucasian,4,1,Somewhat Informed,2,High school,2,"Less than $25,000",1,t_AllSet|S6
